completion_time,src,start,column,validator,completed,type,samples,block_id,messages,hops,id,row,num_messages
,45181904661908718455410778292134478731360323933496910893633573989877944433026,0,,,,FindOperation,,,1423|1424|1425|2075|2075|2631|2631|2719|2719|4251|4251|3856|3856|4351|4351|4964|4964|5735|5735|6949|6949|6256|6256|6633|6633|8147|8147|8472|8472|9450|9450|9062|9062|9984|9984|11157|10543|10882|,19,341,,
,53136523427784306876104111926216060684054468193485696935130628656115512322012,0,,,,FindOperation,,,1426|1427|1428|2021|2021|2858|2439|2692|,4,342,,
,79993537289510517617727051112637658078058749620127994120933006366663706350461,0,,,,FindOperation,,,1429|1430|1431|1653|1653|2910|2910|3362|3362|3343|3343|5504|5504|6098|6098|7433|7433|6178|6178|8099|8099|7689|7689|9399|9399|9588|9588|9075|9075|10808|10765|11359|,16,343,,
,34193150309944160930984138949035905471541865820819119492245752871851783559564,0,,,,FindOperation,,,1432|1433|1434|2255|2255|3680|3680|2823|2823|2885|2885|4874|4874|5158|5158|5373|5373|6308|6308|7176|7176|8149|8149|8194|8194|9329|9329|10341|10341|10503|11200|11102|,16,344,,
,97396465113567783387408698507103276241308442107028419582667549023377488742385,0,,,,FindOperation,,,1435|1436|1437|2629|2629|3167|3167|3553|3553|5559|5559|4844|4844|6217|6217|6800|6800|6275|6275|8214|8214|7871|7871|8749|8749|10113|10113|9808|9808|10865|10865|11189|11189|10585|10585|11587|11575|11664|,19,345,,
,112865437415906332786328398388168845416308980718933860169122309032360379224223,0,,,,FindOperation,,,1438|1439|1440|2143|2143|2739|2739|3673|3673|3139|3139|5195|5195|4935|4935|5215|5215|6370|6370|6600|6600|6324|6324|7175|7175|8885|8885|8102|8102|8458|8458|10209|10209|10315|10315|11086|11527|11574|,19,346,,
,28405567267148912274947717076150922520726865727784858964480895171462127121117,0,,,,FindOperation,,,1441|1442|1443|2231|2231|2865|2865|4332|4332|3298|3298|4343|4343|5266|5266|5873|5873|6359|6359|6733|6733|7501|7501|8557|8557|8213|8213|9156|9156|10262|10262|10789|10789|10347|10347|11264|11488|11615|,19,347,,
,48121687976714306096688386195195848836439715862380011548457932545876468136739,0,,,,FindOperation,,,1444|1445|1446|1892|1892|3236|3236|2777|2777|3065|3065|4530|4530|5592|5592|6049|6049|5649|5649|7732|7732|8390|8390|8348|8348|10393|10393|10054|10054|10382|11329|11371|,16,348,,
,63299461002591671690399450738055632879211779425444608502958424414770556458329,0,,,,FindOperation,,,1447|1448|1449|1869|1869|1914|1914|2114|2114|3135|3135|2944|2944|3622|3622|4496|4496|4849|4849|6463|6463|6127|6127|7187|7187|8151|8151|8687|8687|9534|9534|10087|10087|10169|10169|10601|11032|11320|,19,349,,
,90139361500628753674577996335665166398172649078335092093573792978485728459949,0,,,,FindOperation,,,1450|1451|1452|1751|1751|1865|1865|2687|2687|4502|4502|3872|3872|3949|3949|6278|6278|6509|6509|6707|6707|7680|7680|8341|8341|8742|8742|8836|8836|9552|9552|10499|10499|10500|10500|10985|11511|11607|,19,350,,
,8523364268682509341164509062146178716950902529288496594674276389115196640448,0,,,,FindOperation,,,1453|1454|1455|2551|2551|2584|2584|3166|3166|4752|4752|4381|4381|4434|4434|5737|5737|5715|5715|5652|5652|6416|6416|7106|7106|7211|7211|8145|8145|8987|8987|8132|9425|10504|,17,351,,
,102666237640393879762969598305790141325978495061465050033587594266666388306876,0,,,,FindOperation,,,1456|1457|1458|1622|2324|2400|,3,352,,
,83814183170291850251680823880522715558189094423550585243365458794131648333116,0,,,,FindOperation,,,1459|1460|1461|2531|2531|2936|2936|3094|3094|4614|4614|5196|5196|5604|5604|5291|5291|6544|6544|7522|7522|7740|7740|8508|8508|8308|8308|9748|9748|9951|9951|10242|11084|11540|,17,353,,
,89170093772947720028055193228494233014930937591224687191429179063994804562131,0,,,,FindOperation,,,1462|1463|1464|3170|3170|3522|3522|3591|3591|5937|5937|5658|5658|6831|6831|6311|6311|7773|7773|7830|7830|9091|9091|8881|8881|8443|8443|9859|9859|10246|10246|10553|10553|11119|11119|11473|11669|11551|,19,354,,
,105875080412760148429624501763827624212327272056781024099513955699004588522759,0,,,,FindOperation,,,1465|1466|1467|1907|1907|2929|2929|3306|3306|4207|4207|5304|5304|6332|6332|7304|7304|7764|7764|9809|9809|9427|9427|10924|10924|11133|11133|10408|10408|11556|11508|11667|,16,355,,
,27820776498138332344023189078864372079062965680215212399663384517113231097949,0,,,,FindOperation,,,1468|1469|1470|2356|2356|2867|2867|2991|2991|4726|4726|4462|4462|5062|5062|5738|5738|6499|6499|6316|6316|7386|7386|6970|6970|7687|7687|8267|8267|8807|8807|9721|9721|9661|9661|10901|11379|11546|,19,356,,
,81369626915381206686123294800870750548857161636807104342760885069864211144176,0,,,,FindOperation,,,1471|1472|1473|1930|1930|2613|2974|2975|,4,357,,
,77847753311679732418774984008470339270558138939722728860101600240425927830514,0,,,,FindOperation,,,1474|1475|1476|2119|2119|2563|2563|2607|2607|4005|4005|3814|3814|4425|4425|5035|5035|5413|5413|5746|5746|5497|5497|7127|7127|7711|7711|8173|8173|9382|9382|9961|9961|10469|10469|10770|10484|11378|,19,358,,
,50624224905935046284280632570062171400083693191267718494135709787318191402780,0,,,,FindOperation,,,1477|1478|1479|2334|2334|2808|3441|4459|,4,359,,
,6845747686488297574742732376865571671433557599158065555702952370731383636246,0,,,,FindOperation,,,1480|1481|1482|1817|1817|2091|2091|2213|2213|3826|3826|4732|4732|4178|4178|3999|3999|6004|6004|6207|6207|6741|6741|7413|7413|8202|8202|9237|9237|9160|9160|9486|9486|10501|10501|10749|11454|11471|,19,360,,
,107758395224189915966009929936085500083576551061330295183245479691742702859344,0,,,,FindOperation,,,1483|1484|1485|2627|2627|2684|2684|2980|2980|4395|4395|4792|4792|5123|5123|6687|6687|7006|7006|7973|7973|9220|9220|9954|9954|10677|10677|11034|11034|10624|11611|11604|,16,361,,
,9185466949607685463484509659201603258529815925450851046400613701088132795501,0,,,,FindOperation,,,1486|1487|1488|1629|1629|2640|3514|3570|,4,362,,
,5913446381403408718712393547051865773512006038685437257404793731635684741668,0,,,,FindOperation,,,1489|1490|1491|2320|2320|2455|2455|3984|3984|3447|3447|4901|4901|4446|4446|5790|5790|6070|6070|6953|6953|8561|8561|8182|8182|7797|7797|9351|9351|9841|10227|10559|,16,363,,
,81369626915381206686123294800870750548857161636807104342760885069864211144176,0,,,,FindOperation,,,1492|1493|1494|1674|1674|2978|2978|3215|3215|2977|2977|4902|4902|6204|6204|5753|5753|6010|6010|7595|7595|8195|8195|8876|8876|9150|9150|10605|10605|10825|10825|10309|10612|11257|,17,364,,
,73983924197885449628468560258946709222137735307889878525802023542666498673898,0,,,,FindOperation,,,1495|1496|1497|1989|1989|2197|2197|3255|3255|3415|3415|4233|4233|3277|3277|4352|4352|5512|5512|6829|6829|7588|7588|6202|6202|6642|6642|7960|7960|8497|8906|9303|,16,365,,
,108042050937068972490721973902040476559972084248895769249731671474209322448296,0,,,,FindOperation,,,1498|1499|1500|1952|3174|3565|,3,366,,
,102666237640393879762969598305790141325978495061465050033587594266666388306876,0,,,,FindOperation,,,1501|1502|1503|1625|1625|2395|2395|2467|2467|3404|3404|2958|2958|3951|3951|4546|4546|5466|5466|6650|6650|5901|5901|6699|6699|8087|8087|8799|8799|8022|8022|8585|8585|10002|10002|10350|10580|11228|,19,367,,
,76010300722204424121412918284143240278198319473598938891779554382746310657067,0,,,,FindOperation,,,1504|1505|1506|1764|1764|2190|2190|2553|2553|3324|3324|3994|3994|4845|4845|5701|5701|5359|5359|6313|6313|7510|7510|8647|8647|7638|7638|8599|8599|9611|9611|10236|10097|10642|,17,368,,
,33748437612422773219378968224765130741693226654183676333640231977266549442093,0,,,,FindOperation,,,1507|1508|1509|1940|1940|2527|2527|2636|2636|3871|3871|5618|5618|5159|5159|5198|5198|6803|6803|7314|7314|8733|8733|8064|8064|8301|8301|9461|9461|10478|10478|10140|10140|11253|11253|10902|11403|11693|,19,369,,
,77847753311679732418774984008470339270558138939722728860101600240425927830514,0,,,,FindOperation,,,1510|1511|1512|2132|2132|2567|2567|2601|2601|3929|3929|4013|4013|3825|3825|4391|4391|5081|5081|6269|6269|5863|5863|6082|6082|8414|8414|8374|8374|8513|8513|10280|10280|10611|10611|10372|11234|11366|,19,370,,
,81496702492821323589029404992960222428602622490827698355804816886064890750563,0,,,,FindOperation,,,1513|1514|1515|1660|1788|2228|,3,371,,
,8494962651170941019486294942303452865045959709160683987927972345505688610755,0,,,,FindOperation,,,1516|1517|1518|2535|2535|2541|2541|3527|3527|4354|4354|4400|4400|5865|5865|5988|5988|6310|6310|7162|7162|7770|7770|7666|7666|8639|8639|8934|8934|9227|9227|9996|9996|10231|10231|10923|11341|11362|11362|11708|,20,372,,
,53361331161743896077078469861579638670051149682413463443234311020456303226868,0,,,,FindOperation,,,1519|1520|1521|1900|2195|2727|,3,373,,
,81496702492821323589029404992960222428602622490827698355804816886064890750563,0,,,,FindOperation,,,1522|1523|1524|1652|1652|1690|1690|2421|2421|3273|3273|3615|3615|2741|2741|3368|3368|4921|4921|4763|4763|5705|5705|4868|4868|6031|6031|6628|6628|6806|6806|7665|7665|8463|8463|9933|10204|9893|,19,374,,
,79993537289510517617727051112637658078058749620127994120933006366663706350461,0,,,,FindOperation,,,1525|1526|1527|1654|1654|2937|2937|3437|3437|4506|4506|3421|3421|5679|5679|6488|6488|6420|6420|7345|7345|8399|8399|8509|8509|9493|9493|9835|9835|10157|11225|11493|,16,375,,
,58264319852933632286469580619958992168067118685244184571393188136088086908036,0,,,,FindOperation,,,1528|1529|1530|1623|1962|3141|,3,376,,
,29308574970721985869976997856287738428258479188150243391593906286368022866842,0,,,,FindOperation,,,1531|1532|1533|2189|2189|3128|3128|3121|3121|4311|4311|5874|5874|5862|5862|7287|7287|6071|6071|8274|8274|7608|7608|9261|9261|9027|9027|9874|9874|10380|10380|11343|11343|11588|11588|11419|11421|11724|,19,377,,
,28405567267148912274947717076150922520726865727784858964480895171462127121117,0,,,,FindOperation,,,1534|1535|1536|3262|3257|3563|,3,378,,
,78506933086795364704086891885315902559701516460652039157379722272371046958496,0,,,,FindOperation,,,1537|1538|1539|2434|2434|3264|3264|3270|3270|4911|4911|5830|5830|6826|6826|6456|6456|7778|7778|8879|8879|9659|9659|9680|9680|11140|11140|11282|11282|11498|11498|11736|11736|11715|11715|11750|11738|11754|,19,379,,
,21444763903864228777611728735683311458635985122844023709586719375032296896384,0,,,,FindOperation,,,1540|1541|1542|1607|1607|1678|1678|2072|2072|2903|2903|2869|2869|2902|2902|3924|3924|4615|4615|5379|5379|5455|5455|5794|5794|7079|7079|7116|7116|7964|7964|8240|8240|9037|9037|9087|9525|10523|,19,380,,
,6842850380191459018205941524238530656413658729157723726603175504249655620495,0,,,,FindOperation,,,1543|1544|1545|2575|2565|3129|,3,381,,
,101912172775461942554600207408320964569953907687904153668749879454884188618850,0,,,,FindOperation,,,1546|1547|1548|2949|2949|3214|3214|3370|3370|5452|5452|5287|5287|5779|5779|6607|6607|7144|7144|8230|8230|8296|8296|9519|9519|9980|9980|10175|10175|9695|11211|11406|,16,382,,
,62436362823430421640289972361387227137568751652519106266105595549386515717638,0,,,,FindOperation,,,1549|1550|1551|1912|2660|3572|,3,383,,
,8523364268682509341164509062146178716950902529288496594674276389115196640448,0,,,,FindOperation,,,1552|1553|1554|1870|2362|3454|,3,384,,
,73983924197885449628468560258946709222137735307889878525802023542666498673898,0,,,,FindOperation,,,1555|1556|1557|1656|1656|2396|2396|2804|2804|3762|3762|3011|3011|4221|4221|5084|5084|5156|5156|6038|6038|6124|6124|6942|6942|7584|7584|8650|8650|9081|9081|10292|10292|10177|10177|10630|11231|11512|,19,385,,
,34193150309944160930984138949035905471541865820819119492245752871851783559564,0,,,,FindOperation,,,1558|1559|1560|2838|2838|2895|2895|3252|3252|4805|4805|5152|5152|6164|6164|5548|5548|6328|6328|7945|7945|8066|8066|8012|8012|9604|9604|10172|10172|10395|10870|11294|,16,386,,
,7827414009565362401611564523797608739606719013706381854873848927121668981393,0,,,,FindOperation,,,1561|1562|1563|1861|1861|2300|2300|2540|2540|3597|3597|3620|3620|4707|4707|4385|4385|5630|5630|5479|5479|6599|6599|7713|7713|7772|7772|9260|9260|9722|9722|10972|10972|10258|10258|11335|11339|11526|,19,387,,
,71896941978754809488137974348151998693205792533709324513258578369466739949960,0,,,,FindOperation,,,1564|1565|1566|2380|2380|2538|2538|3594|3594|2683|2683|4020|4020|4439|4439|4312|4312|5244|5244|5519|5519|5253|5253|6102|6102|6704|6704|7912|7912|8025|8025|8368|8368|9490|9490|9770|9694|10607|,19,388,,
,21444763903864228777611728735683311458635985122844023709586719375032296896384,0,,,,FindOperation,,,1567|1568|1569|1603|1682|2904|,3,389,,
,6139734692434225139696315491748680034056660966745086280273468544856540785789,0,,,,FindOperation,,,1570|1571|1572|2239|2239|2433|2433|3627|3627|3263|3263|4813|4813|4812|4812|7111|7111|6398|6398|8258|8258|7207|7207|8961|8961|9462|9462|9565|9565|10556|10556|10891|11031|11602|,17,390,,
,63603999239902030189280818576798290226753581865749269433972301647817541131797,0,,,,FindOperation,,,1573|1574|1575|1898|1898|2655|2655|2564|2564|4289|4289|3548|3548|4123|4123|5355|5355|6129|6129|7209|7209|6545|6545|6746|6746|8706|8706|8433|8433|9572|8584|10027|,16,391,,
,7761671270246830666556750308371715563408160316947797203202748726645806857192,0,,,,FindOperation,,,1576|1577|1578|2419|2419|3021|3021|3547|3547|4847|4847|5052|5052|6652|6652|7339|7339|6740|6740|8962|8962|10266|10266|9571|9571|9511|9511|10909|10909|11238|11238|11093|11093|11358|11358|11251|11564|11645|,19,392,,
,109013771847957065744947126485427112651375275941206822465313116917139066007929,0,,,,FindOperation,,,1579|1580|1581|1925|1925|2146|2146|2198|2198|3075|3075|3832|3832|3629|3629|4353|4353|5047|5047|5144|5144|6424|6424|7308|7308|6922|6922|7474|7474|8470|8470|9161|9161|9699|9699|10239|11097|11399|,19,393,,
,107758395224189915966009929936085500083576551061330295183245479691742702859344,0,,,,FindOperation,,,1582|1583|1584|2224|2224|3295|3295|2757|2757|4040|4040|4278|4278|3352|3352|5370|5370|6074|6074|7621|7621|6838|6838|6340|6340|7959|7959|8945|8945|8904|8904|9175|9175|10726|10726|10771|11008|11597|,19,394,,
,45181904661908718455410778292134478731360323933496910893633573989877944433026,0,,,,FindOperation,,,1585|1586|1587|1908|1908|2065|3061|3734|,4,395,,
,53136523427784306876104111926216060684054468193485696935130628656115512322012,0,,,,FindOperation,,,1588|1589|1590|2019|2019|2709|2709|3494|3494|3122|3122|4245|4245|5270|5270|6044|6044|6945|6945|6160|6160|7629|7629|8081|8081|9153|9153|9698|9698|9049|9049|9363|10587|11122|,17,396,,
,25608898459254715740464488651356705840642394493940565487262082170448824325979,0,,,,FindOperation,,,1591|1592|1593|2377|2397|3431|,3,397,,
,62101433460086714777742258717986077936219151512656858979668212515437770683208,0,,,,FindOperation,,,1594|1595|1596|1801|1801|2864|2864|2963|2963|3698|3698|4500|4500|5459|5459|5722|5722|6823|6823|5764|5764|6661|6661|7400|7400|7786|7786|8338|8338|7922|7922|8084|8897|9646|,17,398,,
,114776748084927477031928191790569213859143943500011873769058109262763811528785,0,,,,FindOperation,,,1597|1598|1599|1624|1916|2886|,3,399,,
348,25608898459254715740464488651356705840642394493940565487262082170448824325979,12001,,no,yes,RandomSamplingOperation,72,0,11956|11957|11958|11959|11960|11961|11962|11963|11964|11965|11966|11967|11968|11969|11970|11971|11972|11973|11974|11975|11976|232952|232953|232954|232955|232956|232957|232958|232959|232960|232961|232962|232963|232964|232965|232966|232967|232968|232969|232970|,0,400,,40
384,76112196052391267763411878808706611479200956649252535579684596434120838241302,12001,,no,yes,RandomSamplingOperation,71,0,11977|11978|11979|11980|11981|11982|11983|11984|11985|11986|11987|11988|11989|11990|11991|11992|11993|11994|11995|11996|11997|11998|11999|12000|12001|12002|12003|12004|12005|231448|231449|231450|231451|231452|231453|231454|231455|231456|231457|231458|231459|231460|231461|231462|231463|231464|231465|231466|231467|231468|231469|235648|235649|235650|235651|235652|235653|235654|235655|,0,401,,59
134,59153507310280160812999262436530984265687896154025783184150669902028700902547,12001,0,yes,yes,ValidatorSamplingOperation,100,0,12006|,0,402,27,1
356,59153507310280160812999262436530984265687896154025783184150669902028700902547,12001,31,yes,yes,ValidatorSamplingOperation,100,0,12007|12008|231388|231389|,0,403,0,4
362,59153507310280160812999262436530984265687896154025783184150669902028700902547,12001,0,yes,no,ValidatorSamplingOperation,11,0,12009|173209|173210|231939|231940|231941|,0,404,2,6
200,59153507310280160812999262436530984265687896154025783184150669902028700902547,12001,51,yes,yes,ValidatorSamplingOperation,100,0,12010|12011|12012|231349|231350|,0,405,0,5
386,59153507310280160812999262436530984265687896154025783184150669902028700902547,12001,,yes,yes,RandomSamplingOperation,71,0,12013|12014|12015|12016|12017|12018|12019|12020|12021|12022|12023|12024|12025|12026|12027|12028|12029|12030|12031|12032|12033|12034|12035|12036|12037|12038|12039|12040|231959|231960|231961|231962|231963|231964|231965|231966|231967|231968|231969|231970|231971|231972|231973|231974|231975|231976|231977|231978|231979|231980|231981|231982|231983|,0,406,,53
256,15816423376537687498175658716381325840356423323453352469729329490184209416980,12001,0,yes,no,ValidatorSamplingOperation,1,0,12041|231636|,0,407,76,2
282,15816423376537687498175658716381325840356423323453352469729329490184209416980,12001,37,yes,no,ValidatorSamplingOperation,9,0,12042|231362|,0,408,0,2
128,15816423376537687498175658716381325840356423323453352469729329490184209416980,12001,0,yes,no,ValidatorSamplingOperation,0,0,12043|,0,409,41,1
294,15816423376537687498175658716381325840356423323453352469729329490184209416980,12001,89,yes,no,ValidatorSamplingOperation,9,0,12044|231242|231243|,0,410,0,3
382,15816423376537687498175658716381325840356423323453352469729329490184209416980,12001,,yes,no,RandomSamplingOperation,40,0,12045|12046|12047|12048|12049|12050|12051|12052|12053|12054|12055|12056|12057|12058|12059|12060|12061|232532|232533|232534|232535|232536|232537|232538|,0,411,,24
360,32116026471989151009578357604780935852283776142591987954357274048575843047302,12001,,no,yes,RandomSamplingOperation,71,0,12062|12063|12064|12065|12066|12067|12068|12069|12070|12071|12072|12073|12074|12075|12076|12077|12078|12079|12080|12081|12082|12083|12084|12085|12086|12087|232788|232789|232790|232791|232792|232793|232794|232795|232796|232797|232798|232799|232800|232801|232802|232803|232804|232805|232806|232807|,0,412,,46
346,90139361500628753674577996335665166398172649078335092093573792978485728459949,12001,,no,yes,RandomSamplingOperation,71,0,12088|12089|12090|12091|12092|12093|12094|12095|12096|12097|12098|12099|12100|12101|12102|12103|12104|12105|12106|12107|232717|232718|232719|232720|232721|232722|232723|232724|232725|232726|232727|232728|232729|232730|232731|232732|232733|232734|232735|232736|,0,413,,40
